"Attrition_Flag","Customer_Age","Gender","Dependent_count","Education_Level","Marital_Status","Income_Category","Card_Category","Months_on_book","Total_Relationship_Count","Months_Inactive_12_mon","Contacts_Count_12_mon","Credit_Limit","Total_Revolving_Bal","Avg_Open_To_Buy","Total_Amt_Chng_Q4_Q1","Total_Trans_Amt","Total_Trans_Ct","Total_Ct_Chng_Q4_Q1","Avg_Utilization_Ratio"
"0",49,"M",4,"Doctorate","Married","$60K - $80K","Blue",44,3,1,1,3343,1581,1762,1.146,1545,31,0.824,0.473
"0",60,"M",1,"Doctorate","Married","$120K +","Blue",50,6,1,2,21697,2144,19553,0.654,2117,48,0.655,0.099
"0",50,"F",2,"Uneducated","Single","Less than $40K","Blue",37,3,3,0,8520,814,7706,0.504,1193,35,0.346,0.096
"0",46,"M",2,"Doctorate","Single","$80K - $120K","Blue",34,4,3,2,14310,694,13616,0.558,1254,34,0.478,0.048
"0",50,"M",2,"Unknown","Single","$120K +","Blue",36,5,1,3,9697,0,9697,0.759,1812,50,0.923,0
"0",35,"M",3,"Doctorate","Single","$40K - $60K","Blue",23,4,3,2,2148,1545,603,0.682,2167,65,0.512,0.719
"0",42,"M",3,"Unknown","Married","$80K - $120K","Blue",36,5,2,2,18085,1487,16598,0.792,1582,47,1.043,0.082
"0",47,"M",2,"Post-Graduate","Married","Less than $40K","Blue",36,6,1,3,3888,1663,2225,0.664,1145,37,0.423,0.428
"0",44,"M",4,"Unknown","Single","$60K - $80K","Blue",24,5,3,2,11042,2211,8831,0.897,1140,25,0.786,0.2
"0",53,"M",3,"Unknown","Married","$80K - $120K","Blue",43,5,3,0,2464,2116,348,0.744,2110,43,1.048,0.859
"0",41,"M",4,"High School","Married","$60K - $80K","Blue",36,4,2,2,8013,2025,5988,0.789,1481,45,0.452,0.253
"0",44,"M",3,"Graduate","Married","$40K - $60K","Blue",27,4,2,3,10747,1603,9144,0.471,1340,25,0.923,0.149
"1",53,"M",2,"High School","Married","$120K +","Blue",46,4,3,1,7474,0,7474,0.858,732,21,0.615,0
"0",43,"F",1,"Graduate","Unknown","Unknown","Blue",36,6,3,3,9851,0,9851,1.034,1212,24,0.6,0
"0",46,"M",3,"Graduate","Divorced","$80K - $120K","Blue",38,3,2,1,8475,1385,7090,0.611,1381,40,0.481,0.163
"0",38,"M",2,"Unknown","Single","$60K - $80K","Blue",36,3,3,3,6692,2037,4655,0.401,1468,36,0.241,0.304
"1",46,"F",3,"Graduate","Single","Less than $40K","Blue",28,2,2,3,8551,1067,7484,0.931,1097,32,0.778,0.125
"0",56,"M",1,"College","Married","$60K - $80K","Blue",46,3,2,1,10117,2242,7875,0.662,1509,44,0.467,0.222
"0",65,"F",0,"High School","Married","Less than $40K","Blue",36,3,3,2,1438.3,747,691.3,0.491,948,24,0.714,0.519
"1",54,"M",5,"High School","Married","$60K - $80K","Blue",36,5,2,3,14539,0,14539,0.907,965,26,0.529,0
"0",50,"F",3,"Unknown","Married","Less than $40K","Blue",34,6,1,3,7623,2517,5106,1.007,1367,29,1.071,0.33
"0",62,"F",0,"Unknown","Married","Unknown","Blue",52,6,1,1,2683,1707,976,1.254,1582,33,0.941,0.636
"0",46,"M",1,"Unknown","Married","$60K - $80K","Blue",39,4,3,3,5374,2324,3050,0.423,1557,49,0.4,0.432
"0",39,"F",2,"Uneducated","Single","Less than $40K","Blue",35,5,3,3,9235,1479,7756,0.843,1537,49,0.581,0.16
"0",44,"M",0,"Uneducated","Married","Less than $40K","Blue",24,5,3,0,8837,2103,6734,0.559,3753,60,0.875,0.238
"0",26,"F",1,"Graduate","Single","$40K - $60K","Blue",20,6,3,3,1438.3,673,765.3,0.595,2167,48,0.412,0.468
"0",54,"M",4,"Graduate","Married","$60K - $80K","Blue",49,3,1,2,5269,1099,4170,1.178,2195,63,0.969,0.209
"0",43,"F",2,"Post-Graduate","Married","Unknown","Blue",36,3,3,3,20156,1759,18397,0.476,1362,28,0.556,0.087
"0",42,"F",2,"Graduate","Married","Unknown","Blue",33,6,1,1,13770,2517,11253,0.788,1582,36,0.385,0.183
"0",44,"F",4,"High School","Divorced","Less than $40K","Blue",36,5,3,3,2333,1485,848,0.692,1198,31,0.722,0.637
"0",49,"F",3,"High School","Divorced","Unknown","Blue",40,3,3,2,5267,0,5267,0.442,1353,24,0.263,0
"0",53,"M",4,"Graduate","Single","$80K - $120K","Blue",33,5,3,3,5376,1177,4199,0.939,1840,53,0.606,0.219
"0",35,"M",1,"High School","Married","$80K - $120K","Blue",25,6,1,2,23991,2307,21684,0.912,1843,43,0.72,0.096
"0",40,"F",3,"Graduate","Divorced","Less than $40K","Blue",29,5,2,2,3170,2517,653,1.301,2027,49,0.815,0.794
"1",51,"M",2,"Uneducated","Single","$120K +","Blue",39,3,3,1,16868,0,16868,0.938,940,25,0.471,0
"0",46,"M",2,"Unknown","Divorced","$80K - $120K","Blue",30,3,3,3,2770,1286,1484,1.068,2920,74,0.721,0.464
"0",46,"F",4,"High School","Single","Less than $40K","Blue",40,3,2,2,3556,2172,1384,0.402,1221,41,0.708,0.611
"0",26,"M",0,"Graduate","Single","Unknown","Blue",19,4,1,2,1438.3,0,1438.3,0.472,2005,47,0.469,0
"0",55,"M",2,"Uneducated","Divorced","$60K - $80K","Blue",49,4,5,3,10127,1873,8254,0.573,1647,53,0.472,0.185
"0",55,"M",2,"College","Married","$80K - $120K","Blue",45,5,1,2,2929,2431,498,1.632,1903,39,0.625,0.83
"0",33,"F",4,"High School","Single","Unknown","Blue",29,6,2,3,12716,1496,11220,1.032,2412,64,0.6,0.118
"0",42,"M",2,"College","Married","$80K - $120K","Blue",32,5,2,2,22120,1805,20315,0.65,3981,65,0.667,0.082
"0",59,"F",0,"Unknown","Married","Less than $40K","Blue",47,5,3,2,7692,1678,6014,1.423,1861,42,0.5,0.218
"0",43,"F",4,"Graduate","Married","Less than $40K","Blue",37,4,3,2,4724,2056,2668,0.423,1232,31,0.55,0.435
"0",51,"F",0,"Unknown","Divorced","Less than $40K","Blue",47,6,4,3,3049,1151,1898,0.533,4027,76,0.52,0.378
"0",64,"F",0,"Uneducated","Married","Unknown","Blue",54,6,1,2,3250,1992,1258,0.715,1355,36,0.565,0.613
"0",30,"M",1,"Graduate","Married","$80K - $120K","Blue",19,5,3,2,9959,2377,7582,1.1,1560,39,0.696,0.239
"0",43,"F",3,"Uneducated","Married","Less than $40K","Blue",39,4,1,2,4175,2517,1658,0.551,1520,36,0.44,0.603
"0",65,"F",2,"High School","Married","$40K - $60K","Blue",45,6,2,2,2658,1514,1144,1.193,1627,26,1,0.57
"0",56,"F",2,"College","Married","Less than $40K","Blue",36,6,1,2,2781,1035,1746,0.816,1707,42,1.211,0.372
"0",37,"M",3,"Graduate","Unknown","$40K - $60K","Blue",31,6,1,2,8504,1956,6548,0.963,1881,51,0.417,0.23
"0",48,"M",2,"High School","Married","$80K - $120K","Blue",39,5,1,3,8091,1996,6095,0.646,1360,28,0.647,0.247
"0",37,"F",4,"College","Married","$40K - $60K","Blue",30,4,4,3,3417,2517,900,0.992,1641,32,0.882,0.737
"0",40,"M",3,"Post-Graduate","Married","$80K - $120K","Blue",36,5,3,2,20371,1832,18539,0.907,1665,45,0.8,0.09
"0",34,"M",2,"Uneducated","Single","$80K - $120K","Blue",36,3,2,0,12182,1136,11046,0.753,2295,63,0.5,0.093
"0",54,"M",2,"Graduate","Married","$60K - $80K","Blue",42,6,2,0,3583,0,3583,1.088,1065,28,1.545,0
"0",42,"F",1,"Doctorate","Married","$40K - $60K","Blue",35,4,3,2,2985,2355,630,0.602,1065,27,0.588,0.789
"0",53,"F",4,"Graduate","Married","$40K - $60K","Blue",36,3,2,3,4753,2472,2281,1.274,2242,49,0.815,0.52
"0",46,"F",3,"Graduate","Single","Less than $40K","Blue",26,3,3,3,2171,1418,753,0.505,1415,45,0.406,0.653
"0",26,"M",0,"College","Divorced","Less than $40K","Blue",36,5,2,3,4150,456,3694,1.126,2483,74,0.542,0.11
"0",42,"M",3,"High School","Unknown","$60K - $80K","Blue",38,5,1,2,10239,510,9729,0.344,1228,26,0.529,0.05
"0",52,"M",1,"Graduate","Married","$80K - $120K","Blue",36,4,3,2,34516,549,33967,0.78,1629,32,0.778,0.016
"0",37,"M",3,"Graduate","Married","$120K +","Blue",25,3,3,0,15017,1733,13284,0.635,2076,58,0.487,0.115
"0",65,"F",1,"Post-Graduate","Married","$40K - $60K","Blue",52,5,3,3,2155,0,2155,1.423,1655,27,1.25,0
"0",52,"M",2,"High School","Married","$60K - $80K","Blue",46,5,3,0,14316,1081,13235,0.67,1313,36,0.636,0.076
"0",65,"F",0,"Graduate","Married","Less than $40K","Blue",56,4,1,4,3094,2266,828,0.724,1591,37,0.321,0.732
"1",40,"M",3,"Graduate","Divorced","$80K - $120K","Blue",22,2,2,3,1925,0,1925,0.672,781,28,0.75,0
"0",60,"M",0,"Uneducated","Married","$60K - $80K","Blue",47,3,3,3,9452,2517,6935,0.73,1825,50,0.613,0.266
"0",65,"F",1,"College","Married","Less than $40K","Blue",54,3,3,3,2888,1134,1754,1.479,2489,54,0.742,0.393
"0",38,"F",2,"High School","Married","Less than $40K","Blue",27,4,1,2,1830,0,1830,0.736,1741,43,0.654,0
"0",48,"M",3,"College","Married","$80K - $120K","Silver",36,6,2,2,34516,0,34516,0.691,1733,54,0.636,0
"1",42,"M",3,"Graduate","Married","$80K - $120K","Blue",36,1,1,3,34516,781,33735,0.803,853,12,0.091,0.023
"0",54,"M",3,"Graduate","Married","$120K +","Blue",46,3,1,3,34516,854,33662,0.928,1999,54,0.8,0.025
"0",41,"F",4,"Uneducated","Single","Less than $40K","Blue",31,5,1,2,2490,627,1863,0.345,1391,45,0.364,0.252
"0",39,"M",1,"Graduate","Single","$120K +","Blue",24,6,2,4,10074,2517,7557,0.77,1729,52,0.926,0.25
"0",44,"F",4,"Graduate","Single","Less than $40K","Blue",34,5,1,2,4214,1249,2965,0.542,1389,34,0.478,0.296
"0",46,"M",3,"Graduate","Unknown","$80K - $120K","Blue",27,5,1,3,3665,1725,1940,0.495,1881,55,0.618,0.471
"0",65,"F",0,"High School","Married","$40K - $60K","Blue",36,5,2,3,6088,2145,3943,1.371,2098,52,0.733,0.352
"0",51,"M",1,"Uneducated","Married","$80K - $120K","Blue",41,5,3,3,5638,808,4830,0.781,2036,50,0.613,0.143
"0",28,"M",0,"Graduate","Married","Less than $40K","Blue",18,5,1,3,2943,1789,1154,1.271,2591,55,0.897,0.608
"0",65,"F",1,"High School","Married","Unknown","Blue",36,5,2,2,5756,0,5756,1.046,2144,44,0.63,0
"0",54,"M",5,"Graduate","Married","$80K - $120K","Blue",47,4,1,3,6065,1728,4337,0.417,1114,27,0.688,0.285
"0",39,"F",4,"Graduate","Married","Unknown","Blue",21,6,1,4,5024,1613,3411,0.758,1925,40,0.667,0.321
"0",55,"M",3,"Graduate","Married","$80K - $120K","Blue",36,3,2,3,25878,1733,24145,0.438,1777,54,0.862,0.067
"0",26,"M",0,"High School","Single","Unknown","Blue",36,5,2,3,3184,1421,1763,0.712,2253,59,0.439,0.446
"0",48,"M",4,"High School","Married","$80K - $120K","Blue",36,6,2,4,19762,507,19255,0.85,2793,67,0.595,0.026
"0",36,"F",1,"Graduate","Married","Less than $40K","Blue",25,5,1,2,2999,1247,1752,0.962,2017,40,0.6,0.416
"0",49,"M",4,"Graduate","Single","$80K - $120K","Blue",33,5,5,3,16435,0,16435,0.676,1721,56,0.514,0
"0",32,"M",0,"High School","Married","$40K - $60K","Blue",28,5,1,2,3172,2055,1117,0.663,1939,36,0.636,0.648
"0",44,"M",5,"Unknown","Single","$80K - $120K","Blue",34,6,2,3,8206,763,7443,0.87,1715,43,0.72,0.093
"0",42,"M",4,"High School","Unknown","$80K - $120K","Gold",37,5,1,2,34516,1797,32719,1.314,1534,30,0.875,0.052
"0",29,"M",0,"Graduate","Married","$40K - $60K","Blue",36,3,3,4,1459,590,869,1.164,2229,52,1.08,0.404
"0",29,"M",0,"High School","Married","$40K - $60K","Blue",13,4,1,4,1458,671,787,1.583,2449,56,0.931,0.46
"0",52,"F",1,"Graduate","Single","Less than $40K","Blue",32,3,1,3,5927,2320,3607,0.544,1558,46,0.643,0.391
"0",53,"M",4,"High School","Married","$80K - $120K","Blue",46,4,2,3,15242,1170,14072,0.496,1876,57,0.5,0.077
"0",48,"M",3,"Doctorate","Divorced","$120K +","Blue",36,4,3,2,34516,2517,31999,0.697,1699,48,0.846,0.073
"0",33,"M",1,"Uneducated","Married","$120K +","Blue",16,6,1,3,10705,1352,9353,1.171,2434,58,0.812,0.126
"0",30,"M",0,"Unknown","Married","$60K - $80K","Blue",23,3,3,2,5146,1773,3373,0.879,1509,45,0.667,0.345
"0",61,"M",0,"High School","Married","$80K - $120K","Blue",50,4,1,3,2800,2448,352,0.549,1433,40,0.481,0.874
"0",64,"F",1,"Uneducated","Married","$40K - $60K","Blue",52,6,2,2,4999,2299,2700,0.716,1601,48,0.5,0.46
"0",39,"F",2,"Post-Graduate","Unknown","Less than $40K","Blue",36,4,3,4,1438.3,0,1438.3,0.7,1338,28,0.867,0
"0",26,"M",0,"College","Single","$60K - $80K","Blue",15,5,1,2,8267,1720,6547,0.633,1917,37,0.48,0.208
"0",36,"M",1,"Uneducated","Married","$40K - $60K","Blue",16,5,3,2,3735,2027,1708,0.79,1672,48,0.655,0.543
"0",55,"M",2,"Unknown","Single","$80K - $120K","Blue",36,5,2,2,10604,1988,8616,0.644,1578,30,0.579,0.187
"0",35,"M",3,"Post-Graduate","Single","$80K - $120K","Silver",29,5,3,2,34516,1872,32644,1.068,2227,61,1.103,0.054
"0",48,"M",3,"Graduate","Unknown","$60K - $80K","Blue",35,5,1,3,2829,2342,487,0.991,1561,41,1.05,0.828
"0",36,"F",2,"Post-Graduate","Married","Less than $40K","Blue",25,5,3,4,4701,1492,3209,0.805,1679,32,0.455,0.317
"0",39,"F",2,"Unknown","Married","Unknown","Blue",36,4,3,4,8096,1474,6622,0.789,1794,41,0.783,0.182
"0",62,"M",1,"High School","Married","$40K - $60K","Blue",56,5,3,3,2359,1242,1117,1.043,2021,50,0.613,0.526
"0",51,"F",4,"Graduate","Single","Unknown","Blue",34,3,1,2,11221,1279,9942,1.116,1564,45,1.647,0.114
"0",52,"M",1,"College","Married","$80K - $120K","Blue",48,4,3,3,2066,1601,465,0.742,1578,41,0.414,0.775
"0",54,"M",1,"High School","Married","$60K - $80K","Blue",36,4,1,4,20050,1225,18825,0.907,1306,26,0.238,0.061
"0",33,"F",1,"High School","Single","Less than $40K","Blue",25,6,3,4,6193,695,5498,0.632,2456,69,0.725,0.112
"0",65,"M",1,"Graduate","Married","Less than $40K","Blue",50,6,2,4,4507,1574,2933,0.744,1793,38,0.652,0.349
"0",53,"M",0,"Graduate","Married","$120K +","Blue",33,4,3,3,21006,1905,19101,0.701,1856,57,0.781,0.091
"0",48,"F",3,"College","Single","Less than $40K","Blue",38,3,3,4,7326,1710,5616,1.171,1852,62,1,0.233
"1",51,"F",3,"Uneducated","Married","Unknown","Blue",36,3,3,2,3664,0,3664,0.839,1168,31,0.409,0
"0",48,"M",3,"Graduate","Married","$60K - $80K","Blue",42,6,1,3,6085,930,5155,1.307,3154,59,0.967,0.153
"0",51,"M",2,"High School","Married","$60K - $80K","Blue",38,5,3,2,22332,1748,20584,0.841,1318,28,0.647,0.078
"0",46,"F",3,"Doctorate","Single","Less than $40K","Blue",36,5,1,4,2201,651,1550,0.825,3165,65,0.585,0.296
"0",35,"M",4,"High School","Married","$40K - $60K","Blue",27,6,2,3,5325,1318,4007,1.045,1814,43,0.593,0.248
"0",64,"F",0,"Graduate","Married","Unknown","Blue",36,3,1,3,7646,1010,6636,0.421,1667,47,0.469,0.132
"0",39,"F",3,"Graduate","Divorced","Unknown","Blue",30,3,3,2,2420,1422,998,0.731,1362,24,0.714,0.588
"0",57,"F",3,"Uneducated","Married","Less than $40K","Blue",47,5,3,3,2515,1922,593,1.181,2231,58,0.611,0.764
"0",58,"M",1,"Uneducated","Married","$80K - $120K","Blue",50,5,3,2,6978,1148,5830,1.645,1362,26,1,0.165
"0",33,"F",1,"High School","Single","Less than $40K","Silver",24,5,2,2,12956,0,12956,1.053,2492,56,0.931,0
"0",51,"M",1,"Unknown","Single","$80K - $120K","Blue",41,6,2,2,18749,1314,17435,0.711,1381,33,0.435,0.07
"0",38,"F",3,"Graduate","Married","Less than $40K","Blue",18,6,3,2,2193,1260,933,0.886,1799,47,0.567,0.575
"0",35,"M",3,"Uneducated","Married","$80K - $120K","Blue",25,3,1,2,11927,675,11252,0.574,1986,36,0.636,0.057
"0",57,"F",4,"Doctorate","Married","Unknown","Blue",47,4,3,3,7345,1814,5531,0.472,1390,30,0.25,0.247
"0",56,"M",2,"Doctorate","Married","$60K - $80K","Blue",51,3,3,4,6036,1409,4627,0.56,1741,45,0.364,0.233
"1",53,"M",1,"Graduate","Married","$80K - $120K","Blue",42,2,1,2,6214,1147,5067,0.861,938,35,0.75,0.185
"0",30,"F",1,"Graduate","Married","Less than $40K","Blue",17,3,1,3,1512,810,702,1.294,2558,44,0.571,0.536
"0",44,"F",4,"Uneducated","Married","Less than $40K","Blue",33,5,4,2,9671,704,8967,0.699,2955,66,0.941,0.073
"0",43,"M",2,"High School","Divorced","$80K - $120K","Blue",33,4,3,2,3083,1898,1185,1.042,1448,30,2,0.616
"0",26,"F",0,"Graduate","Single","$40K - $60K","Blue",36,5,3,3,3930,0,3930,0.758,2067,42,0.355,0
"0",33,"M",1,"Unknown","Married","$60K - $80K","Blue",22,3,3,0,3637,1998,1639,1.412,2161,56,0.931,0.549
"0",35,"M",3,"High School","Single","$80K - $120K","Blue",28,4,2,2,11521,1147,10374,1.023,2260,68,1.125,0.1
"0",27,"F",1,"Graduate","Single","Unknown","Blue",13,6,2,4,2339,2080,259,1.067,2294,45,0.452,0.889
"1",49,"M",2,"Uneducated","Married","$80K - $120K","Blue",43,1,3,3,5701,2517,3184,0.716,961,32,0.524,0.442
"0",32,"F",0,"High School","Divorced","Less than $40K","Blue",36,5,2,4,2699,1609,1090,0.893,2141,56,0.806,0.596
"0",56,"M",2,"Post-Graduate","Married","$60K - $80K","Blue",49,5,3,4,1438.3,0,1438.3,0.77,1446,38,0.81,0
"0",37,"M",2,"Graduate","Married","Less than $40K","Blue",36,3,3,4,2041,1687,354,0.677,1555,45,0.552,0.827
"1",46,"F",3,"High School","Single","Unknown","Blue",34,4,3,3,29543,1164,28379,0.717,1015,27,0.35,0.039
"0",36,"M",2,"College","Married","$120K +","Blue",29,6,3,2,3158,0,3158,1.209,2973,63,0.969,0
"0",39,"M",1,"Unknown","Married","$80K - $120K","Blue",36,6,2,3,2899,1999,900,0.832,1687,35,0.591,0.69
"0",33,"M",3,"High School","Married","$60K - $80K","Blue",25,5,2,2,14918,2028,12890,1.342,2171,35,1.059,0.136
"0",60,"M",0,"Uneducated","Married","Less than $40K","Blue",49,4,2,4,2094,1560,534,0.537,1969,41,0.367,0.745
"0",60,"M",0,"High School","Married","$60K - $80K","Blue",54,6,1,2,9592,1968,7624,0.61,1821,55,0.447,0.205
"0",56,"F",4,"High School","Single","Less than $40K","Blue",36,3,1,3,8881,2145,6736,0.705,2027,49,0.815,0.242
"0",44,"F",1,"Unknown","Married","Less than $40K","Blue",38,5,2,4,3242,799,2443,0.459,1424,37,0.028,0.246
"1",40,"M",4,"Graduate","Single","$80K - $120K","Silver",22,3,1,3,34516,0,34516,0.64,1028,26,0.3,0
"0",37,"M",2,"Uneducated","Single","Unknown","Blue",28,5,3,3,7147,1424,5723,0.821,2539,50,1.273,0.199
"0",46,"M",3,"College","Married","$60K - $80K","Blue",36,5,2,2,9981,807,9174,0.655,1456,30,0.667,0.081
"0",53,"M",2,"High School","Married","$120K +","Blue",36,5,3,3,3329,1092,2237,1.466,1978,33,0.833,0.328
"0",34,"M",2,"High School","Married","$120K +","Blue",21,3,3,3,6259,1063,5196,0.668,1836,50,0.515,0.17
"0",36,"M",3,"Uneducated","Married","$60K - $80K","Blue",16,4,5,4,1686,1252,434,0.575,1758,42,1.1,0.743
"0",43,"M",4,"Uneducated","Single","$40K - $60K","Blue",39,5,2,2,6648,2242,4406,0.79,2089,60,0.579,0.337
"0",48,"F",3,"College","Divorced","Less than $40K","Blue",36,4,3,3,2335,1845,490,0.537,1362,33,0.269,0.79
"0",34,"M",2,"Uneducated","Married","$40K - $60K","Blue",26,5,1,4,1438.3,708,730.3,1.212,2243,43,0.483,0.492
"0",53,"F",1,"Graduate","Single","Less than $40K","Blue",46,3,6,4,2240,1601,639,0.833,3795,70,0.75,0.715
"0",61,"F",1,"High School","Married","Less than $40K","Blue",51,3,3,3,1795,794,1001,0.953,1834,59,1.107,0.442
"0",51,"F",1,"Graduate","Married","Unknown","Blue",39,4,3,3,2002,1248,754,0.502,1585,40,0.905,0.623
"0",36,"F",5,"High School","Married","Less than $40K","Blue",17,3,1,3,1438.3,0,1438.3,1.028,1975,40,0.6,0
"1",45,"F",3,"High School","Married","$40K - $60K","Blue",30,5,2,2,12355,0,12355,0.912,1044,28,0.273,0
"0",43,"F",1,"Graduate","Married","Less than $40K","Silver",31,5,1,2,11583,631,10952,0.714,3320,55,0.774,0.054
"0",49,"F",4,"Graduate","Divorced","Less than $40K","Blue",43,3,1,4,2228,1003,1225,1.119,2104,44,0.467,0.45
"1",56,"M",3,"Graduate","Married","$120K +","Blue",36,5,1,1,12211,0,12211,0.642,903,29,0.526,0
"0",63,"F",1,"High School","Married","Unknown","Blue",50,6,1,3,12766,0,12766,0.668,1191,28,0.647,0
"0",53,"M",4,"High School","Married","$80K - $120K","Blue",43,3,1,2,16692,2446,14246,0.853,1288,29,0.45,0.147
"0",36,"M",3,"Unknown","Married","$60K - $80K","Blue",30,5,2,3,13080,0,13080,0.685,1999,44,0.571,0
"0",26,"M",0,"College","Single","Less than $40K","Blue",36,4,1,2,1934,1070,864,0.448,2334,61,0.452,0.553
"0",26,"M",0,"Uneducated","Single","Less than $40K","Blue",36,4,3,4,2665,1567,1098,0.586,2514,64,0.455,0.588
"0",62,"F",0,"Post-Graduate","Married","$40K - $60K","Blue",55,6,1,4,2644,2207,437,0.866,1194,30,0.765,0.835
"0",57,"F",2,"Unknown","Divorced","$40K - $60K","Blue",36,5,2,2,3251,1887,1364,1.007,3228,67,0.763,0.58
"0",55,"F",1,"Unknown","Married","Less than $40K","Blue",50,5,3,4,3566,1401,2165,0.903,2425,54,0.8,0.393
"0",56,"F",4,"Graduate","Married","Unknown","Blue",49,5,1,3,14915,1111,13804,0.846,1388,35,0.667,0.074
"0",34,"M",1,"College","Married","$60K - $80K","Blue",23,3,2,2,5510,1604,3906,0.551,1995,53,0.262,0.291
"0",26,"M",0,"Post-Graduate","Married","$40K - $60K","Blue",36,6,1,4,2773,2080,693,0.695,3567,73,0.622,0.75
"0",39,"F",3,"Post-Graduate","Unknown","Unknown","Blue",26,6,1,4,3209,2517,692,0.431,1292,37,0.762,0.784
"0",26,"F",1,"Unknown","Single","$40K - $60K","Blue",14,4,2,4,5645,2324,3321,0.655,2482,57,0.727,0.412
"0",37,"M",3,"Doctorate","Single","$80K - $120K","Blue",36,5,2,4,12830,0,12830,0.774,2526,54,0.588,0
"0",36,"F",2,"Uneducated","Single","Less than $40K","Blue",30,6,2,3,2684,1474,1210,1.042,2346,51,1.04,0.549
"0",31,"F",0,"Uneducated","Single","Less than $40K","Blue",24,3,2,4,3827,1397,2430,0.88,2491,64,1,0.365
"0",35,"M",2,"High School","Married","$80K - $120K","Blue",22,3,1,4,3023,1435,1588,0.62,1920,34,0.619,0.475
"0",63,"M",2,"Graduate","Married","Less than $40K","Blue",36,5,2,4,2743,1815,928,0.567,1210,25,1.273,0.662
"1",37,"F",3,"Graduate","Unknown","Unknown","Blue",22,2,3,2,5674,0,5674,0.906,1096,29,0.526,0
"0",38,"M",2,"Graduate","Married","$80K - $120K","Blue",36,5,3,4,11444,1278,10166,1.31,2493,44,0.913,0.112
"0",29,"M",1,"High School","Married","$40K - $60K","Blue",36,3,1,3,1438.3,0,1438.3,0.742,2144,41,0.577,0
"0",52,"F",3,"Uneducated","Married","Less than $40K","Blue",43,4,3,3,2147,1173,974,0.653,1352,37,0.37,0.546
"0",52,"F",3,"Graduate","Single","Less than $40K","Blue",44,4,1,3,3416,2044,1372,0.994,1924,48,0.92,0.598
"0",43,"M",3,"College","Unknown","$60K - $80K","Blue",37,5,2,3,19044,0,19044,0.721,1780,44,0.76,0
"0",30,"F",1,"Graduate","Single","Less than $40K","Blue",20,5,2,3,5030,1327,3703,0.803,2523,71,0.775,0.264
"0",26,"F",0,"High School","Single","Less than $40K","Blue",13,6,3,4,3517,1195,2322,0.556,2255,48,0.5,0.34
"1",53,"M",2,"Graduate","Married","$120K +","Blue",36,1,3,2,12778,507,12271,0.967,1133,28,0.4,0.04
"0",32,"M",2,"Graduate","Divorced","$80K - $120K","Blue",26,5,1,3,29961,789,29172,0.833,2337,69,0.605,0.026
"0",48,"M",5,"High School","Married","$40K - $60K","Silver",34,5,0,2,17657,2018,15639,0.55,1682,39,0.95,0.114
"0",35,"M",2,"Graduate","Married","$60K - $80K","Blue",36,3,3,2,1438.3,0,1438.3,1.623,2492,55,0.897,0
"0",37,"M",4,"Post-Graduate","Married","$40K - $60K","Blue",27,5,1,4,6859,1766,5093,1.186,3045,56,0.697,0.257
"0",39,"M",1,"Unknown","Divorced","$80K - $120K","Blue",34,6,1,3,3766,1049,2717,0.666,1514,51,0.645,0.279
"0",49,"M",2,"High School","Unknown","$60K - $80K","Blue",42,6,1,2,3017,786,2231,1.081,1640,37,0.762,0.261
"0",35,"M",1,"Post-Graduate","Married","$80K - $120K","Blue",20,6,3,4,13046,1177,11869,1.214,2601,52,0.733,0.09
"0",53,"F",2,"Graduate","Married","Less than $40K","Blue",40,6,2,4,6174,1421,4753,0.669,2043,52,0.793,0.23
"0",26,"F",0,"Graduate","Single","$40K - $60K","Blue",13,5,1,2,5655,0,5655,0.842,2312,61,0.649,0
"0",32,"M",0,"High School","Married","$60K - $80K","Blue",26,5,2,3,5397,1784,3613,0.904,2056,49,0.633,0.331
"0",45,"F",3,"High School","Married","Less than $40K","Blue",37,4,1,3,2104,1267,837,0.677,1732,35,1.059,0.602
"0",37,"F",2,"Unknown","Unknown","Less than $40K","Blue",27,5,1,2,2868,1434,1434,0.777,2909,64,0.488,0.5
